x;y;life_span;mean_BC;max_BC;trend_BC;mean_DeltaBC;max_DeltaBC;BC_EuclideanNorm;BC_Deviation
4242515;7069982;12;0.005792171748360453;0.022578585741104783;0.00019125482976211817;0.0040615081645649816;0.020321179831786242;0.030683972284032957;0.00670146198214267
4242527;7069942;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4242547;7069970;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4243913;5360008;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4244284;6925454;52;6.8420895469274326e-06;3.4632034632034636e-05;-2.5000310212527596e-08;1.466208570432982e-06;1.956331048655687e-05;8.27991034412007e-05;9.220956152992804e-06
4244915;5363045;5;0.00037906185046624103;0.0008469167845095312;-0.00023123473586630949;0.00019404112922430952;0.0007615894879960354;0.0011946922282796727;0.0003765235949890511
4244970;5363768;5;3.8335500541698115e-05;4.849799900848536e-05;7.473016654114905e-06;6.747651988780957e-06;2.5545520046689946e-05;9.000582147450901e-05;1.2271877528630293e-05
4245314;5363389;11;0.007332052398870289;0.008317542938459314;4.796371098990675e-05;0.0002271408933038989;0.0013840025138088215;0.024376237901940753;0.0005091934865717353
4245965;7054003;43;0.0017181832290818746;0.004810687401711141;-6.68838534885772e-05;0.0001383043793293733;0.0012913982923762018;0.012908149121599188;0.0009605922176645199
4246343;6558969;39;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4246620;6691772;15;0.013950221294071315;0.028786593501754016;-0.00021111716129557258;0.0074080697455456085;0.01942584258437273;0.05975517483198824;0.00659065402368166
4246998;6817268;14;3.637878316093783e-05;6.278108805332968e-05;2.4844516064698213e-06;3.7852881589770657e-06;2.1768371142623672e-05;0.000143861362807122;1.244493473820608e-05
4247145;6691403;15;0.02385424453962589;0.03959564898514611;-0.00020108875639056852;0.008672009318585179;0.02117087425046959;0.09616913409288722;0.006895059167411815
4247886;6690626;59;0.018379525182996855;0.03747492687926906;5.652864686631782e-05;0.00304076959331911;0.021058005521841484;0.14602141743940109;0.0048566650687645535
4248253;6698088;49;0.01332592161520456;0.023357537455652857;0.0005307250173591889;0.0007623619197207294;0.015347872253532631;0.11242538008805228;0.008964825743675398
4249034;6110856;54;2.7865015700895728e-05;0.0006886895113728892;2.6573204722095772e-06;1.347471566983027e-05;0.0006861243835798258;0.0009701372935960237;0.00012904475085290823
4251098;7062950;34;0.029394400950760367;0.07213699724466546;-0.0003606057576792775;0.0031760135193443615;0.05417206300700802;0.20933346525666188;0.020610856811915733
4254930;6447195;25;3.903374138293513e-06;5.320278337616157e-06;-1.6699243826857916e-07;1.5671170469424537e-07;2.1092246878141676e-06;2.0635996205951863e-05;1.3406878506885058e-06
4255884;6644836;60;0.0006205796718710947;0.0012266032453487393;1.9056246422957504e-05;2.8820736974841808e-05;0.0012266032453487393;0.006003461146612941;0.00046429871832892676
4256609;6691236;85;0.0162833948406346;0.041700907492334474;0.00032339176094819337;0.002544293041584684;0.02127421392241073;0.1788783351333499;0.01054949022438224
4257109;6686668;3;0.0022230779233100204;0.0022364707945771913;-1.4791379648461056e-05;1.4791379648459698e-05;1.8986904792325614e-05;0.003850542255852173;1.223798428343686e-05
4258123;6809634;56;0.0015086510299181716;0.0043007573860449995;7.480345317736268e-05;0.0001424170218881013;0.0018970945936668789;0.014900520663172032;0.0012995050702748318
4258659;6809309;56;0.001988455770569342;0.004603400743797065;8.178280087541913e-05;0.000208233756959835;0.0035484705926523996;0.018897613553392704;0.0015566576048470853
4263534;7228896;81;0.02878994289888788;0.2;-0.0012657765279449089;0.00692452341382947;0.17857142857142855;0.49374263513015837;0.04669893910068039
4264046;6399661;29;2.3076774767377864e-06;3.869293336448114e-06;-6.559237922260286e-08;2.786726973709759e-07;2.8826578079987254e-06;1.4830734978829827e-05;1.5030407713473782e-06
4264250;6414576;22;0.0017660630695008562;0.0019203625155424567;-1.5576482691777466e-05;1.6010775245553433e-05;3.830765108248373e-05;0.008296884979110197;0.00010017428371209549
4264395;6414375;22;0.000884984189723641;0.0009612000177264232;-7.77629037582624e-06;7.968497622968208e-06;1.923895409031574e-05;0.004157570920436774;5.0027994492029384e-05
4265938;6806374;3;0.00011679546935383937;0.00011831651945505143;-1.6238747467133545e-06;1.6238747467131961e-06;1.9323486832166395e-06;0.00020230887860047878;1.3338385499952525e-06
4268146;6809461;3;0.0016494134554568116;0.0016631647328275115;-1.5186594707702056e-05;1.518659470770066e-05;1.9492546718702722e-05;0.002856950798886589;1.2564846898911953e-05
4268151;6809452;3;0.0008211603652757154;0.0008250322783573931;-3.3392114889423015e-07;5.807869622516664e-06;6.141790771411115e-06;0.0014222994575940307;2.7513980104339212e-06
4268181;6809495;3;0.0013319954440779123;0.001346692091358309;-1.614433106093178e-05;1.6144331060930243e-05;2.0487382402531104e-05;0.0023071994804770837;1.3339834841310877e-05
4269539;7233943;44;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4269969;6485471;37;0.017132996447433598;0.02223344317289792;0.00035136599229589684;0.0008913083825921491;0.010017616542469722;0.11122478480243314;0.006388310197075102
4274686;6667262;36;0.0016990280097345704;0.0020047374009638163;-1.3395016249141934e-05;2.668634722287323e-05;0.00025963563325896244;0.010230829608705137;0.0001442232142763727
4276472;6465179;36;0.0014888879105966408;0.0022172551242631575;1.9193513775566972e-05;0.00013594548640945088;0.0022126054789148564;0.009284956618915392;0.00042183724624784904
4277421;5768080;59;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4278208;6798944;56;0.004505662233476287;0.024315385059795483;-7.747934343593222e-05;0.0010516839083143192;0.020467158071839416;0.044543040809714766;0.003889608232875458
4278233;6798899;35;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4278242;6798889;35;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4278252;6798951;56;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4278278;6798863;35;0.004984295037534074;0.006403480098597311;7.14342956294546e-06;0.0002710749220536228;0.0015023514244150256;0.0295901530433672;0.0004162849775387441
4278567;6799010;21;0.030544330619333697;0.11453270427188116;0.0011697254255533048;0.012266672595592595;0.0782499465252464;0.1689720827786927;0.02065531865775666
4278594;6799024;56;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4278661;6798935;35;0.03498991097617837;0.058161723438242025;0.0009580671899165453;0.0022366427470012144;0.015662952128118985;0.21780960296530144;0.0114526823928111
4278760;6799041;35;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4282432;6947666;45;0.010332279153843696;0.09932269437743552;-0.00022069960684765154;0.0026684673407976144;0.09517642769889977;0.11387213197747523;0.01346835202161196
4284190;6960523;66;0.07068978617218079;0.2406015037593985;-0.001484297014851275;0.014577722787754006;0.13744020420689587;0.6973900965904285;0.04870254791789754
4288638;5799163;57;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4291621;6462155;52;0.0006276842769505219;0.0023000245656262567;1.2424396656233133e-05;0.00011954673838277556;0.0011906794452020363;0.006032847976193063;0.0005531014308190116
4293220;5888324;68;0.0006227882408701725;0.001950501690772225;2.2595069182779785e-05;6.262575480052454e-05;0.0018719569248600032;0.008484805086433048;0.0008190479070332835
4293546;6923255;54;0.017990806451372774;0.0992696763247886;-0.0009147264357331455;0.004032055421253511;0.0948069007394944;0.22441011520948473;0.02467633725698808
4296983;7006843;57;0.004068165125346106;0.013511534003337282;8.225365630499862e-05;0.0008938390413134157;0.012496562902502206;0.03760294864587163;0.002873452596846214
4297584;7004900;25;0.005364205463782817;0.015750187881335424;-0.00012633804528180094;0.0018286924408871606;0.011411520836436873;0.031889228808820086;0.0034499588842729413
4300846;6880180;54;0.017114169228940223;0.09828000600871263;-0.0008769743934039867;0.004094080622194714;0.09588245104001734;0.2185062694089594;0.024316078813088275
4307077;6464062;7;0.0037165161243338653;0.004754048539052663;-0.000428444096344825;0.0004046898656968033;0.0013264704413125236;0.010118013703116014;0.0009013289061481982
4307080;6464085;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4307879;7047812;62;0.002610831903729372;0.006993360307522599;0.00013423904523830618;0.0002729154946769866;0.0037302591008085088;0.02938778408445902;0.0026670703183995625
4310855;6842662;62;0.01943933929886885;0.09725940849525931;-0.00089168078097329;0.004195705797144684;0.09486976624923298;0.2504061809705928;0.025168530305859287
4313103;7313247;36;0.0035581730039441436;0.023049066932419728;-8.053798637894167e-05;0.0006650791176275681;0.017216753129827192;0.02934461429849885;0.003355447328150712
4315199;5298782;9;0.00018161468283539435;0.0002387583803240265;2.0359820568773594e-05;1.871221753950082e-05;0.00010953278739157174;0.0005727623062041794;5.887993642029527e-05
4316158;7320200;47;0.0029233377048160447;0.020482140752092422;-0.00025739141092850085;0.0009905634827593434;0.020482140752092422;0.04909326120355896;0.006537113096301158
4316796;6864682;41;0.00535501312309367;0.007210395097031923;8.658240937872512e-05;0.0002288254142961379;0.0009234244461798465;0.03502045319672091;0.0011121211836823586
4317181;6970018;44;0.000160858551137879;0.004680375458690642;-1.575826534796449e-05;0.00015131590089719662;0.004680375458690642;0.004778434436851855;0.0007021867602262218
4318315;6966083;3;0.0009094005415026812;0.0009147886992012512;-5.850775333869873e-06;5.8507753338693795e-06;7.238628239767948e-06;0.001575150082338373;4.821729788978552e-06
4320238;6495167;37;4.729317143735343e-05;0.0011515621645958954;-4.7015544021210075e-06;6.398180509567215e-05;0.0011515621645958954;0.001156264964576717;0.0001841116610307297
4320338;5356501;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4321847;7318719;80;0.006110192821292367;0.020993343573988736;-2.6665423914155545e-05;0.0013468802545576802;0.020993343573988736;0.07958124272188465;0.0064676287077352545
4324259;5360441;39;0.0029936966109572953;0.009496267450298532;0.00010474852340568616;0.0004551431619441416;0.008317789350161758;0.024769527552882347;0.002601789022828711
4329307;5700891;50;0.002038460141821471;0.0045250741972053445;-3.0905553062675074e-05;0.0001519231486494049;0.0029367733534883585;0.015176052521940214;0.0006715144474834073
4330543;6799226;33;0.005462528651253516;0.008302677384198107;0.00016327891186359948;0.00029189004615636286;0.002458487236968623;0.032904798576112115;0.001723558102371342
4330739;7107784;37;0.002921075116575936;0.006031234184895388;0.00018275258159068412;0.0003188711827908676;0.004084279148172596;0.022144469844251235;0.0021727326841823377
4331744;6327198;50;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4335218;5692239;60;0.00032649076146061404;0.003450549262370176;-1.6970926385839918e-05;0.00014825834279971468;0.0032396005327230493;0.005709143195542678;0.0006607892123320337
4336596;5371584;12;0.0023203013753022553;0.002518731261228242;-2.3721492950550658e-05;2.872101810172362e-05;8.273012062570088e-05;0.008043382099582008;8.680146557989752e-05
4336660;5360385;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4336672;5360413;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4336683;5360395;12;0.001608902427868075;0.0017043895541549252;-1.1584995913282507e-05;1.4254325124520762e-05;3.7621509096924174e-05;0.005575428858787661;4.339997177883963e-05
4336973;5534173;62;0.004100251871076441;0.04010131041188383;0.00026200315870726724;0.001022713418350635;0.013015310747678793;0.07870108025067886;0.009115311451720114
4338951;6895108;17;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4339836;6962169;34;0.00012963375228056646;0.00015770830788685238;1.3124128702078562e-06;7.4058369129137855e-06;0.0001410546912439396;0.0007707345937611134;2.5818873163417295e-05
4340719;6719379;62;0.07269204928288665;0.14837543850347712;5.0778691730682216e-05;0.007341425314183796;0.07060114534426598;0.6017673785592076;0.02359184799862438
4340872;5483436;61;0.004137410197107875;0.039655068108861914;0.00028517845170075425;0.0009495963028183107;0.013027312040297282;0.0773726974725261;0.00900120789953341
4341085;5398468;48;0.016401148909027833;0.04389764430216248;0.0005071020609232053;0.002031873979636657;0.015758936481974926;0.13133742003258259;0.009506170140013004
4341228;5398519;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4343392;5588622;56;0.001719587739140157;0.01683494394308331;1.0128362499754926e-05;0.0006570828864716491;0.008996312574722066;0.024075328482457126;0.002719080891038323
4343443;5588345;6;0.03132378291803601;0.040793282229078534;0.001261396554619381;0.003561220453342248;0.01269272087737;0.07748320427056841;0.004407771285981961
4348200;5378344;61;0.012053247564124831;0.021698821748090822;0.00016527655817863044;0.0016529537990800636;0.016514123668299078;0.1043472829296393;0.005763406420203815
4349221;5383754;3;0.012172875086450598;0.0211489538720797;0.006722616913781279;0.006760385615544446;0.0134830025293254;0.023777980620673756;0.00634706490660966
4349227;5386120;5;9.560773457689589e-06;2.392121074095131e-05;-7.168652383593896e-06;5.9899412336014976e-06;2.392121074095131e-05;3.3802449720082245e-05;1.1709514605929485e-05
4349514;7383491;6;0.009253124302594876;0.011961333299084704;0.000941083591903735;0.0021101127979662932;0.0051244867661204225;0.02324352283647669;0.00210315230444611
4349817;5389675;3;0.005793236129789069;0.006155502057141401;-0.00038767650086826325;0.0003876765008683494;0.0004639082214163998;0.01004933902744901;0.00031856988878922206
4349823;5383480;35;0.025851810488575197;0.03304913488711173;-0.00047248640405255144;0.0013268227881729831;0.016106919596442365;0.15867177722364628;0.007142766957875658
4349823;5383618;35;0.024943911359455083;0.03223759711114983;-0.0004614790677507969;0.0013157043827532653;0.016083328677713105;0.15337784152401746;0.00706663646758337
4349823;5383631;35;0.024034937939296952;0.031425258212013245;-0.00045043807353937825;0.0013045636437116195;0.01605971255590491;0.1480862343041916;0.0069914117300973015
4349824;5383743;35;0.023124890228100776;0.030612118189701963;-0.0004393634214182951;0.0012934005710480458;0.016036071231017766;0.14279796521291413;0.00691714162020443
4349841;5386107;35;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4349842;5386038;35;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4349865;5385832;35;0.02221376822586657;0.02979817704421599;-0.0004282551113875475;0.001282974027220376;0.016012404703051684;0.1375142000089665;0.006843876817727284
4349869;5385998;35;0.021301604031869526;0.028983434775555327;-0.00041710906040663025;0.0012751704644381173;0.015988325011958782;0.13223637900102458;0.006771617721327776
4349870;5386047;35;0.020408161987007057;0.028185516093563175;-0.00040607708203194707;0.0012676912862665869;0.015959731104901308;0.12707554182303119;0.006699543013284565
4349871;5386094;35;0.018577531456489042;0.026551224817193707;-0.00038356280427918573;0.0012538862279436894;0.015910644584146108;0.11655750135828145;0.006560242803207791
4349873;5386200;35;0.01672501740138728;0.024897706584631654;-0.000360824790404165;0.0012397120635082074;0.015865608710070776;0.10600159524107698;0.006427443273002677
4349877;5399108;8;0.0030588663765838226;0.0036539803752514677;2.5619830573789877e-05;0.0003280570229564321;0.0010467382558287009;0.008701502913724464;0.0003284137784858756
4349881;5386579;35;0.01580649835721671;0.024078157576922846;-0.00034946349543170195;0.0012330805316785893;0.015840989840456347;0.10080405861769592;0.00636254570057249
4349885;5391083;3;0.004418936435747068;0.004693848956144038;-0.00029596832809217373;0.00029596832809223976;0.0003591357511780512;0.007665432294020517;0.00024348482820197277
4351978;7385637;10;0.0025301984916606154;0.0034199193653075164;-9.27117343724092e-05;0.00014941322013557325;0.0008162779531476418;0.008097319909464516;0.00039338856671157973
4352370;7385847;45;0.007484180163433254;0.021108412294643785;-0.00015248469981032908;0.0012890462237312252;0.018063406985487532;0.06470708124100093;0.006085362201192745
4353696;5418853;8;0.024641405169490926;0.0389088362212788;0.003356784249867305;0.005688576632496923;0.013044574612310792;0.07455527734937543;0.00936014550385156
4354275;5326741;42;0.00025143178457038347;0.0010650589634905777;2.4986163532324344e-05;2.786565978623791e-05;0.0006689200188041919;0.0030761313548597654;0.00040259369025160357
4359763;5246243;38;4.1414676807760505e-05;0.00022829486564847156;5.244105127370472e-06;6.388011623413333e-06;0.00010255360738516791;0.000550037971772005;7.903448665940464e-05
4363192;6268409;60;0.007133159173290896;0.02131670278174163;-0.00010402966038266902;0.001624699891107485;0.014198689986077298;0.06385005247848707;0.004131003941770312
4364873;6527689;40;0.0008474798043710758;0.0022969248020607226;-1.3498441929650164e-06;9.899879747343686e-05;0.0012256102711465176;0.005773073072349766;0.00033909777152085833
4365229;6269389;49;0.022270641496688354;0.029872021522535912;0.0004738526120062778;0.0012099917908968436;0.022301725141511203;0.16969625128785853;0.00957646513554719
4365306;6267917;7;0.016262511149718963;0.021948331798684512;0.0020227412606254676;0.002595849790450243;0.008873763238386763;0.044741449208518955;0.0046370001850849635
4365442;6269520;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4365751;6474193;30;0.001702690227561368;0.0019227972144214584;-1.514271459074156e-05;1.5292748797470225e-05;3.7030722846374516e-05;0.009353895343303978;0.0001317494797579078
4366153;6269874;39;0.010248598376747001;0.01930188812808454;-1.5170855556264018e-05;0.0009878756456661675;0.007738343600619032;0.06640191990533599;0.002832494543811105
4367165;6269407;39;0.0075365810793035235;0.016629262093394263;1.905502544124471e-05;0.0008677426188849157;0.007605714530363019;0.049122977339835255;0.0022524333422975144
4367180;6269440;39;0.0008960235858278345;0.0037682416918177553;-7.8614941531244e-05;9.442465465326957e-05;0.0013517736580245746;0.009364661311178921;0.0012024058050964948
4367181;6269397;39;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4367620;6270028;10;0.006103055367162433;0.008711101851369574;0.000603047908574974;0.001142174189732603;0.004414133273370975;0.020465102639014285;0.00215284876103473
4369953;6315630;62;0.004789085919031912;0.0235188414988637;-0.00017279594326252291;0.0013033624381211897;0.01488174893422908;0.05881576074615478;0.00573233948170378
4369961;6276529;39;0.000644268499318223;0.003086634236738476;-6.31385503468901e-05;7.913534869798381e-05;0.0015228972297751902;0.0073911864921917736;0.000992813196634096
4369970;6276523;39;0.0003822325359360583;0.0009925186565417278;-1.1969429516519496e-05;4.41365875311881e-05;0.0006869902965659939;0.003194763308536037;0.00034000549950197195
4370123;6276950;39;0.0009750395005989489;0.002433209790749749;-3.130053339428675e-05;8.06826522307208e-05;0.0014862271620330618;0.0069756583284057315;0.0005449636551808441
4370134;6276951;39;0.0005764332680341929;0.0008487159774379007;1.207008633994912e-06;4.1116666572646815e-05;0.0006676767027021816;0.004026464705978989;0.0002888385602288469
4370256;6315613;39;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4370351;6315652;42;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4370360;6315638;42;0.0025562767835124183;0.014138702460850113;-0.00012170710473844846;0.00030838515048533296;0.005902609255073549;0.023104250864245685;0.0024849799570580253
4370381;6315634;3;0.010835666462917599;0.01360178970917226;-0.002685809638030315;0.0026858096380297704;0.002926750462704443;0.019149434758348755;0.002195893779873685
4370604;5902119;58;0.001742101900775066;0.0024505829665662886;2.0278813565318095e-05;0.00012321896082615502;0.0015139584497041855;0.013854342197807385;0.0005238697824227566
4372319;6320939;39;0.0037501182939977886;0.0044875923904327914;-2.6451314865595427e-05;0.00011842654529459517;0.001575202963522386;0.02377425013098758;0.0006552131724096244
4377597;5635930;36;0.007265580014813904;0.041498039465157864;0.0007802771620489033;0.00139665099519268;0.012983365484617829;0.08231728359487452;0.011637754260474734
4388011;7180196;42;0.0027151728556365053;0.006361975644033391;0.00018098030412942088;0.00031444712913023085;0.004332021100155411;0.023685693439480095;0.002446480470067192
4388160;7034477;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4388355;6671520;30;0.002041162813702137;0.0612348844110641;-0.00039506377039394815;0.0021115477383125553;0.0612348844110641;0.0612348844110641;0.010991998149980387
4388732;6448913;50;0.019487970089739008;0.026672973614805074;0.00033641101766472597;0.0014309274671499429;0.012572540847190262;0.14554724112264616;0.006625632781079237
4391277;5665371;44;0.007578671254349894;0.04369338943949347;0.0005556988484391204;0.0012767143600991196;0.012946451802535616;0.08953526033653238;0.011169527836875297
4391327;7041380;35;0.0014057602638734216;0.005510060586667565;-1.106013559461637e-05;0.0003349362655852731;0.005351543606628223;0.015030849804265802;0.002116336313108817
4391464;6336651;17;0.00014562254987638253;0.00019522330559373208;-1.0250179154364361e-05;1.126784583922268e-05;0.00012427788629846347;0.0006482463596535591;5.927135170086e-05
4393915;6230108;55;0.0030854646695409613;0.006605331446095777;6.817266703396296e-05;0.00026630394281275616;0.0039465867379494665;0.025721008557931524;0.001583811333765274
4397166;6459856;55;9.79374495565805e-05;0.0020037546696333192;-8.95851895014657e-06;7.703929751864715e-05;0.0020037546696333192;0.0031208378890932383;0.0004092583804570789
4400110;5687684;48;0.005372553816116059;0.044316756569990186;0.0005600426157000143;0.0010963205573572587;0.012918275509443505;0.09005278386032559;0.011835694445771058
4400669;7280583;48;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4404021;6921779;44;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4405088;5204131;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4405134;5204102;18;0.0028283928777220724;0.004002342273729892;0.00017908866088541114;0.00015816256082671061;0.00235841800185966;0.012875027816121602;0.0010997431112265352
4405163;5204124;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4409535;5320161;57;0.00538614801904692;0.013037697027982603;5.896067423633029e-05;0.0008746318814891107;0.01283128042029211;0.05178049627470846;0.004245980838308983
4409755;6456379;44;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4410098;6636413;43;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4412277;6137754;9;1.9980907472638313e-06;2.1554666225993493e-06;-3.4432186780415725e-08;3.5553714081778354e-08;5.690913895704955e-08;6.000325919611827e-06;8.982169550682862e-08
4412366;7499860;40;0.07688810405340905;0.12989775079975874;0.0035471763271226063;0.004097573352005715;0.04607193346657061;0.556511399360001;0.042788349997549664
4412407;5720366;12;0.025800025863927576;0.04935265241310748;0.00433751816515922;0.005066235133413395;0.012825544826288851;0.10487003086899511;0.01583779066955574
4412514;6452865;44;0.0010177761139188851;0.0013820164244665522;-1.1183604203319537e-05;2.8889561175283625e-05;0.0003411546754753822;0.006827195530206736;0.00015317823938043837
4413078;6107688;49;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4413151;5817571;35;0.0026182320791200355;0.004442403389745374;5.939463474352502e-06;0.00014962718854958181;0.0020079358346751313;0.016603740528796696;0.0010107186529953128
4413810;6456024;61;0.001233548469905219;0.003994867353969267;-4.547053490608233e-06;0.00023866529746339107;0.003994867353969267;0.012875542016838468;0.0010936435624533647
4414231;5193564;55;0.004068042068043519;0.011089393480174759;0.00020403737433646177;0.0002904222944440545;0.005349128540018242;0.04085932796317454;0.0037155485020183834
4414314;6139113;9;0.002361879468332058;0.002406937728569273;-1.1522735983755578e-05;1.3574345705532806e-05;2.58188914938136e-05;0.00708624070004646;3.079619860782253e-05
4414346;6139115;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4414371;6138599;9;0.0007878481813182593;0.0008029113169182576;-3.85047649091312e-06;4.531521144087182e-06;8.618041904998193e-06;0.0023637460877097382;1.0288914772140741e-05
4414373;6138570;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4414750;5407741;3;0.0027169666725462855;0.0030128399555151147;-0.00027723724372298505;0.0004438099244532441;0.000721047168176189;0.004736111926164543;0.00030823826172639057
4414781;6455723;11;0.002383475506745984;0.002501954348741167;-1.6177983446325695e-05;2.0337482927788127e-05;5.754660517279936e-05;0.007907169475176746;5.462159523700588e-05
4414838;5407749;3;0.0007493664679139618;0.0007547888531089188;-5.681760445362377e-06;5.681760445361739e-06;6.459886196575758e-06;0.0012979658231857187;4.653617110739035e-06
4414895;6456170;11;0.0031311506431362826;0.0032875734456865634;-2.2066553615174515e-05;2.7446817897715292e-05;7.460626840682244e-05;0.01038773098810729;7.3736158111891e-05
4414974;5407564;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4415002;5407436;55;0.019860757338914035;0.034037912130337425;1.863644710289612e-05;0.0018335266434409928;0.01825997650666238;0.17081336732797134;0.011663832165975887
4415801;5816457;60;0.0008931612195617978;0.0035682572774303144;-4.55503809142108e-05;0.0002492166523627853;0.003469410370723973;0.011877248090111705;0.0012463600626512056
4416779;6458216;52;1.228119692098581e-07;1.6384390918459804e-06;1.307449527396521e-08;3.3680014877209646e-08;1.6384390918459804e-06;3.193630861019314e-06;4.25508147075407e-07
4417625;5318995;38;0.0071462176874125625;0.012558769902387495;0.00028430673470056364;0.00032983201981854737;0.005325506735561465;0.049139100985995686;0.003532000367870178
4417629;5319107;38;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4417764;5319413;47;0.008783078025537587;0.016551807725716013;0.00031255177975331904;0.000582963352269041;0.0052801336368899525;0.06797967397865255;0.0046023594155326425
4418327;7260772;5;0.0009490291253552054;0.0009567926668126651;-9.995947484722964e-07;7.442865791778061e-06;1.1085622999165256e-05;0.0021221227894257268;4.974525860764894e-06
4418418;6394389;4;0.0035219840106600663;0.0035665542151303298;-2.770615666347093e-05;2.9951932322433802e-05;4.189619864403962e-05;0.007044256604541033;3.1881127800393615e-05
4418891;6383341;57;0.006292159026850459;0.025676937441643326;-0.00029307073583774874;0.0013217056295283167;0.01535027368771441;0.06655284069994132;0.006173768060560108
4419117;5660359;60;0.003740029850634264;0.007396218553049638;-4.751450094946965e-05;0.0006091222115823306;0.006481259216076267;0.03336761797036473;0.0021374772201440562
4421125;6472469;32;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4421756;6763717;11;0.0006069274592594146;0.000638194278753174;-4.101073357107298e-06;5.372398922485859e-06;1.4730569651454604e-05;0.0020134949174588548;1.4114575956238788e-05
4422290;6688379;29;0.0722543778792764;0.0971187628874457;0.0014186055145992264;0.0026452860818546907;0.021367957973116004;0.39621344784457957;0.013877465849817465
4422311;6688368;29;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4422314;6688403;29;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4423510;6389733;4;0.0027801904031150575;0.0028154937354281325;-2.2039545932265723e-05;2.4080595321197395e-05;3.592096360331134e-05;0.0055606162928722135;2.5587332137470577e-05
4424477;5696845;33;0.0019973724184869147;0.0029326114226571206;-8.671167755321104e-05;0.00011604965948895544;0.002428935231777497;0.012789790592659405;0.0009835827571552677
4425491;5183509;12;0.005093968139176963;0.005548648524197633;0.00012662978168751746;0.00016232386541144685;0.0007407804739872339;0.017755694375142052;0.000568810594431541
4425831;6681724;29;0.07235091479614605;0.09719770652292346;0.0014139372604545712;0.002642051830505831;0.021355950783782177;0.3966866372705183;0.013840591109630394
4426667;6769675;61;0.009850877386027116;0.07701440072658458;-0.0001615946692056698;0.003021061172765697;0.0513650267783483;0.17749936356375814;0.020480537408017006
4428015;7226907;55;0.010206064383771451;0.026117832862298428;-6.73754966263327e-05;0.001237037754831179;0.01753296544913195;0.08432558594034317;0.005012345092359198
4428300;6683535;48;0.06264221117510389;0.09946034624185124;0.0014961450395727688;0.00501375615230236;0.04714085583353313;0.4697051149293254;0.025928048353113915
4429528;7502947;36;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4429942;7228744;16;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4429948;7228739;16;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4431144;5695010;61;0.0026041391085654996;0.006012202733514209;-2.0394004218310358e-05;0.0003286879570406342;0.004750894767613928;0.024281880367486693;0.0016982910594474916
4432020;6452796;4;0.00076047749641104;0.0007707217488043491;-6.159660099701594e-06;6.3961966587971954e-06;8.87879426450576e-06;0.0015210187391222754;6.962660603239093e-06
4435281;7498705;8;0.0014531177071767049;0.0014854139722322401;-1.1158254917976992e-05;1.0842785724797317e-05;2.787368720133629e-05;0.004110710754614756;2.6301950549228018e-05
4435576;7499016;47;0.0028536379245447793;0.017859308345561722;8.126219738443441e-05;0.0010258663844073454;0.01678834003366971;0.026865182586416292;0.002685680362291337
4438895;6446967;32;0.0031172338797289018;0.003551500756811705;-1.3139939947970681e-05;6.638925594496348e-05;0.0012309091901361365;0.01771783208345279;0.00030479848812774103
