node_key;epoch;x;y;n_rows;mean_SpectralNorm;max_SpectralNorm;mean_DeltaSpec;max_DeltaSpec
"(11716355.0;6313936.0)";1973-1982;11716355.0;6313936.0;10;0.005031280767876879;0.012128146121578559;0.0039060829544516396;0.011069020984693576
"(11716355.0;6313936.0)";1983-1992;11716355.0;6313936.0;10;0.012266695215241456;0.013078059163135602;0.002608336498844726;0.0065474169073570145
"(11716355.0;6313936.0)";1993-2002;11716355.0;6313936.0;10;0.011879656332942079;0.01254301429993466;0.0011410671217985482;0.0021909755669436938
"(11716355.0;6313936.0)";2003-2012;11716355.0;6313936.0;10;0.009004607403849334;0.011909761476450873;0.0013150117075751318;0.009435863739390541
"(11716355.0;6313936.0)";2013-2022;11716355.0;6313936.0;8;0.010142598338452439;0.011970416768535426;0.0019969319834369586;0.00848598070165865
"(11726095.0;7164846.0)";2013-2022;11726095.0;7164846.0;4;0.10366874270289655;0.1352022650791174;0.047975053930121636;0.0768397838721052
"(11774735.0;7114077.0)";1973-1982;11774735.0;7114077.0;5;0.05238339189210306;0.06715321344079087;0.026502890181927842;0.03638603173210626
"(11774735.0;7114077.0)";1983-1992;11774735.0;7114077.0;10;0.09570902518467463;0.11272120265943615;0.027529252976330975;0.08230015577849921
"(11774735.0;7114077.0)";1993-2002;11774735.0;7114077.0;10;0.08812256980861392;0.09481772423202878;0.01660266849473164;0.03733919645721299
"(11774735.0;7114077.0)";2003-2012;11774735.0;7114077.0;10;0.0874469817571264;0.0945581859116355;0.010939141642285915;0.038709477879832976
"(11774735.0;7114077.0)";2013-2022;11774735.0;7114077.0;8;0.07760253293527125;0.08570675759474206;0.023384396122365373;0.043378071517421846
"(11787732.0;6334470.0)";1963-1972;11787732.0;6334470.0;3;0.14271429468631525;0.1994885095725946;0.10078858724447068;0.19667903265469736
"(11787732.0;6334470.0)";1973-1982;11787732.0;6334470.0;10;0.10812082411061778;0.27303778546123386;0.07816473619790423;0.24476591020385466
"(11787732.0;6334470.0)";1983-1992;11787732.0;6334470.0;10;0.27373870942741185;0.29164303555498683;0.057810774470415584;0.14745085700675392
"(11787732.0;6334470.0)";1993-2002;11787732.0;6334470.0;10;0.25041554385654824;0.2569785005031245;0.024097379103221038;0.05486453695642202
"(11787732.0;6334470.0)";2003-2012;11787732.0;6334470.0;10;0.18372125169232884;0.24311761517257682;0.02764730632945377;0.19537423360257283
"(11787732.0;6334470.0)";2013-2022;11787732.0;6334470.0;8;0.21283806748374787;0.24649578425085583;0.040912798176202636;0.17485223470612
"(11792077.0;7118353.0)";2013-2022;11792077.0;7118353.0;4;0.16250342457913;0.17715876155165142;0.041835607126068645;0.08354078953162362
"(11792977.0;7114612.0)";1983-1992;11792977.0;7114612.0;3;0.06727648055448698;0.06778929165996898;0.010520381557395077;0.013696999243421208
"(11792977.0;7114612.0)";1993-2002;11792977.0;7114612.0;10;0.10262056705178516;0.10677231289479415;0.019165124658055657;0.08189150718293503
"(11792977.0;7114612.0)";2003-2012;11792977.0;7114612.0;10;0.10303198922044565;0.10687996232098256;0.0087572414661183;0.035168074194277935
"(11792977.0;7114612.0)";2013-2022;11792977.0;7114612.0;8;0.09013845909474619;0.1433886197997405;0.03575455443543445;0.13846739267373726
"(11794072.0;5995132.0)";1973-1982;11794072.0;5995132.0;7;0.11784985197014555;0.29141426037831775;0.09672388792045294;0.2589764878091484
"(11794072.0;5995132.0)";1983-1992;11794072.0;5995132.0;10;0.2774401985676528;0.2927606464431102;0.05841124987154045;0.14603389247640639
"(11794072.0;5995132.0)";1993-2002;11794072.0;5995132.0;10;0.23931443159328208;0.2541410955574766;0.024561657920798834;0.060681226345156734
"(11794072.0;5995132.0)";2003-2012;11794072.0;5995132.0;10;0.17224199140444343;0.22679922975317804;0.026214222050072556;0.18372942601230938
"(11794072.0;5995132.0)";2013-2022;11794072.0;5995132.0;8;0.20101247681447704;0.2359447217247173;0.03913189673635238;0.16296921356614866
"(11796984.0;7119320.0)";1993-2002;11796984.0;7119320.0;10;0.6936976957120635;0.6957985469932462;0.023970719755242256;0.07465721550312397
"(11796984.0;7119320.0)";2003-2012;11796984.0;7119320.0;10;0.6914160522136388;0.695695927478126;0.039854811388576064;0.16136075827053717
"(11796984.0;7119320.0)";2013-2022;11796984.0;7119320.0;8;0.43862398021630217;0.6934443825405798;0.12710305412145095;0.6916794935521288
"(11796991.0;7119364.0)";1993-2002;11796991.0;7119364.0;10;0.006719630230399077;0.006739718057035893;0.0002316606890337599;0.0007200241687822878
"(11796991.0;7119364.0)";2003-2012;11796991.0;7119364.0;10;0.006697385771458739;0.006738745892475763;0.0003860944126592257;0.0015624791503600233
"(11796991.0;7119364.0)";2013-2022;11796991.0;7119364.0;8;0.00457070201335121;0.006717050501000076;0.0012670814073480249;0.006760154576108863
"(11797036.0;7119318.0)";1993-2002;11797036.0;7119318.0;10;0.007275772325295806;0.007297522696686492;0.0002508338066737087;0.0007796161010572866
"(11797036.0;7119318.0)";2003-2012;11797036.0;7119318.0;10;0.007251686830528974;0.0072964700720986285;0.00041804905125120476;0.0016917958535295915
"(11797036.0;7119318.0)";2013-2022;11797036.0;7119318.0;8;0.004948990655091391;0.007272979087703166;0.0013719498724459012;0.007319650619622593
"(11801765.0;7122271.0)";2013-2022;11801765.0;7122271.0;1;0.02324953488442702;0.02324953488442702;;
"(11826093.0;6214866.0)";1983-1992;11826093.0;6214866.0;7;0.3103949524231041;0.3306274800007292;0.08914216202001525;0.16738917180666785
"(11826093.0;6214866.0)";1993-2002;11826093.0;6214866.0;10;0.2745376549732252;0.29110897330097196;0.028107033173108482;0.06922206704124167
"(11826093.0;6214866.0)";2003-2012;11826093.0;6214866.0;10;0.19764941450648704;0.2605644372942556;0.03012338887717238;0.2110657409835748
"(11826093.0;6214866.0)";2013-2022;11826093.0;6214866.0;8;0.23076699678659063;0.2707287372935115;0.044940255346384045;0.1874156463883753
"(11837774.0;6371777.0)";1963-1972;11837774.0;6371777.0;3;0.0991932931677466;0.13683425568124288;0.06890406244903685;0.13452982697383764
"(11837774.0;6371777.0)";1973-1982;11837774.0;6371777.0;10;0.06262188883711622;0.13699112543323758;0.0440705046101902;0.12286588642588406
"(11837774.0;6371777.0)";1983-1992;11837774.0;6371777.0;10;0.13574820810808483;0.14370117902385499;0.028110740636468068;0.07198041175161782
"(11837774.0;6371777.0)";1993-2002;11837774.0;6371777.0;10;0.1206725763269497;0.12483265627874328;0.011843788910302012;0.027602646990703528
"(11837774.0;6371777.0)";2003-2012;11837774.0;6371777.0;10;0.0880624707002245;0.11627574641034363;0.013266608010980707;0.09363019536359025
"(11837774.0;6371777.0)";2013-2022;11837774.0;6371777.0;8;0.10213328597082483;0.11783176329691987;0.019643657760544296;0.08348320704935543
"(11853472.0;6272376.0)";1973-1982;11853472.0;6272376.0;7;0.1533528221448857;0.39941565770666543;0.1259967119680596;0.32801263872091385
"(11853472.0;6272376.0)";1983-1992;11853472.0;6272376.0;10;0.35705904085088086;0.4013642767354361;0.08111616016876283;0.1768942547722805
"(11853472.0;6272376.0)";1993-2002;11853472.0;6272376.0;10;0.38491072189929587;0.4036833310059364;0.03978320034980322;0.09310989090524653
"(11853472.0;6272376.0)";2003-2012;11853472.0;6272376.0;10;0.29381117527898665;0.3692378549647077;0.04371586801988012;0.3002884628448608
"(11853472.0;6272376.0)";2013-2022;11853472.0;6272376.0;8;0.3566373304578376;0.4168133259923441;0.06966080515537518;0.2932718841001331
"(11856760.0;7104971.0)";1973-1982;11856760.0;7104971.0;5;0.0598768550501257;0.0651307477028414;0.036552755174067766;0.05096741776326252
"(11856760.0;7104971.0)";1983-1992;11856760.0;7104971.0;10;0.11487727906089129;0.12791418944438016;0.028990423792512626;0.10151689440927783
"(11856760.0;7104971.0)";1993-2002;11856760.0;7104971.0;10;0.12338335815097785;0.131656476996484;0.01936629460947189;0.047355834763388525
"(11856760.0;7104971.0)";2003-2012;11856760.0;7104971.0;10;0.12189497559217932;0.13121348182994483;0.015593149216449572;0.0522517122324328
"(11856760.0;7104971.0)";2013-2022;11856760.0;7104971.0;8;0.09522161429347253;0.11701022763636919;0.04589355687746329;0.07287952384073954
"(11885599.0;7075292.0)";1973-1982;11885599.0;7075292.0;5;0.03362435441539874;0.042687687314444854;0.017056119437969038;0.02356844090213814
"(11885599.0;7075292.0)";1983-1992;11885599.0;7075292.0;10;0.0637098218971757;0.07211117417309121;0.017485708313562602;0.05275464202813909
"(11885599.0;7075292.0)";1993-2002;11885599.0;7075292.0;10;0.09031593157589915;0.09398736044440842;0.016875190098038242;0.07191374160448738
"(11885599.0;7075292.0)";2003-2012;11885599.0;7075292.0;10;0.09067762378858212;0.0940744304507105;0.007793530653077675;0.031098104162425477
"(11885599.0;7075292.0)";2013-2022;11885599.0;7075292.0;8;0.0817503929882551;0.13437966853671396;0.0336081938336939;0.129504394157338
"(11885656.0;7075245.0)";1973-1982;11885656.0;7075245.0;5;0.05634920540221446;0.07622961157263214;0.036258129579436985;0.07378469883141019
"(11885656.0;7075245.0)";1983-1992;11885656.0;7075245.0;10;0.06532818170548985;0.07014386052493084;0.01520600469038751;0.05818393670238726
"(11885656.0;7075245.0)";1993-2002;11885656.0;7075245.0;10;0.0662088117475655;0.06857252266295336;0.008572210413128027;0.020963031876931826
"(11885656.0;7075245.0)";2003-2012;11885656.0;7075245.0;10;0.06609373092117769;0.07318560040778035;0.010092429387385774;0.0301709381041686
"(11885656.0;7075245.0)";2013-2022;11885656.0;7075245.0;8;0.060843706507601826;0.08672883769477571;0.036231103301565676;0.06145441067054055
"(11889194.0;7076649.0)";1973-1982;11889194.0;7076649.0;5;0.009288725055493805;0.010786580145146187;0.005995477345324844;0.00896765937786804
"(11889194.0;7076649.0)";1983-1992;11889194.0;7076649.0;10;0.015520400794700856;0.01700421810218357;0.003764724343227417;0.013819401947223309
"(11889194.0;7076649.0)";1993-2002;11889194.0;7076649.0;10;0.018116058268388528;0.01906581515984015;0.0031779997010429406;0.009470038844859615
"(11889194.0;7076649.0)";2003-2012;11889194.0;7076649.0;10;0.01818458699690715;0.019105726856216535;0.0022923601818834283;0.007848448293302713
"(11889194.0;7076649.0)";2013-2022;11889194.0;7076649.0;8;0.016777665930558412;0.023931696713765462;0.008183597993440357;0.01821218335329975
"(11896956.0;6380229.0)";1963-1972;11896956.0;6380229.0;8;0.010479574832791116;0.014991256840669988;0.005077510895496143;0.01300040259296355
"(11896956.0;6380229.0)";1973-1982;11896956.0;6380229.0;10;0.0040605118727959355;0.008764803286504735;0.0028342674258160262;0.007862104761135314
"(11896956.0;6380229.0)";1983-1992;11896956.0;6380229.0;10;0.008662851504590636;0.009157158003758084;0.001785764024988553;0.00457692808479718
"(11896956.0;6380229.0)";1993-2002;11896956.0;6380229.0;10;0.007666707397531598;0.007948243324004813;0.0007540119341657046;0.0017676458135497657
"(11896956.0;6380229.0)";2003-2012;11896956.0;6380229.0;10;0.005593680935095203;0.00737013008503859;0.0008403489998898928;0.005934849721560225
"(11896956.0;6380229.0)";2013-2022;11896956.0;6380229.0;8;0.006527208901741439;0.007516202487202348;0.0012467807220449215;0.005293663113539336
"(11897195.0;6380169.0)";1963-1972;11897195.0;6380169.0;8;0.3706692957106741;0.6058272147761163;0.15730166000060247;0.5244611621498791
"(11897195.0;6380169.0)";1973-1982;11897195.0;6380169.0;10;0.07954324341266292;0.16687165709031504;0.05407331200081759;0.14971803678598603
"(11897195.0;6380169.0)";1983-1992;11897195.0;6380169.0;10;0.1640163096955183;0.1728478515311652;0.03350342937814686;0.08602633662030942
"(11897195.0;6380169.0)";1993-2002;11897195.0;6380169.0;10;0.13539785141762756;0.14126023481609717;0.014288500186598635;0.03204453498065937
"(11897195.0;6380169.0)";2003-2012;11897195.0;6380169.0;10;0.09829637152013657;0.12979404155044588;0.014870467561890513;0.10473085005477097
"(11897195.0;6380169.0)";2013-2022;11897195.0;6380169.0;8;0.11424514961092723;0.13210177398956321;0.022050142004419734;0.09320763245076506
"(11897240.0;6380167.0)";1963-1972;11897240.0;6380167.0;8;0.004077101233822445;0.006271744836697221;0.0018240780953675082;0.005438850705045989
"(11897240.0;6380167.0)";1973-1982;11897240.0;6380167.0;10;0.0012265556867239453;0.0025539777808285032;0.0008319234074358294;0.0022914181452875835
"(11897240.0;6380167.0)";1983-1992;11897240.0;6380167.0;10;0.0025060199978928963;0.002638491724710579;0.000510446967903767;0.001311402475462132
"(11897240.0;6380167.0)";1993-2002;11897240.0;6380167.0;10;0.0021694030889832247;0.0022667159053792424;0.0002184228304897494;0.0005162574063771595
"(11897240.0;6380167.0)";2003-2012;11897240.0;6380167.0;10;0.0015745250883004939;0.0020766097677475774;0.00023785776341225107;0.0016757222671507943
"(11897240.0;6380167.0)";2013-2022;11897240.0;6380167.0;8;0.0018291785756368558;0.0021161586102576703;0.00035282870538028675;0.0014897812595753362
"(11897252.0;6380198.0)";1963-1972;11897252.0;6380198.0;3;0.13420073856257683;0.18809143908666745;0.0947300808558899;0.18495877063128713
"(11897252.0;6380198.0)";1973-1982;11897252.0;6380198.0;10;0.07301354749176757;0.16372777488461468;0.052415498127103846;0.146820759563627
"(11897252.0;6380198.0)";1983-1992;11897252.0;6380198.0;10;0.1631446831367822;0.17322543579736469;0.034090057277028005;0.08713719789287849
"(11897252.0;6380198.0)";1993-2002;11897252.0;6380198.0;10;0.14759482100099977;0.15195960246682413;0.014263356567899187;0.032951050647821396
"(11897252.0;6380198.0)";2003-2012;11897252.0;6380198.0;10;0.10818349806077152;0.14259004564089162;0.016201454786173485;0.11461440813313398
"(11897252.0;6380198.0)";2013-2022;11897252.0;6380198.0;8;0.1267568073058774;0.14596794447761127;0.024048391995440507;0.10261833238181427
"(11915639.0;7228566.0)";2013-2022;11915639.0;7228566.0;3;0.11427111085634667;0.11540800685650962;0.03590330129701313;0.06297941137150127
"(11961671.0;7012896.0)";1973-1982;11961671.0;7012896.0;5;0.11569800794795941;0.15725373142992585;0.07421895644458379;0.15234338097072142
"(11961671.0;7012896.0)";1983-1992;11961671.0;7012896.0;10;0.1343012855769309;0.1447442898519636;0.03127977753732761;0.11954424839442758
"(11961671.0;7012896.0)";1993-2002;11961671.0;7012896.0;10;0.13620276900596404;0.14099368281346303;0.017534484017482505;0.0429034283770473
"(11961671.0;7012896.0)";2003-2012;11961671.0;7012896.0;10;0.13596334808095728;0.1506515907146889;0.02077560337753583;0.06200547481835385
"(11961671.0;7012896.0)";2013-2022;11961671.0;7012896.0;8;0.12507960772704563;0.17904183344106678;0.07475902430103812;0.1278421004824442
"(11964123.0;6390946.0)";1963-1972;11964123.0;6390946.0;1;0.03175587810660932;0.03175587810660932;;
"(11964123.0;6390946.0)";1973-1982;11964123.0;6390946.0;10;0.06745177566452269;0.1460791095864671;0.047036103731369294;0.13103583569565674
"(11964123.0;6390946.0)";1983-1992;11964123.0;6390946.0;10;0.1447667318843187;0.15324688076632417;0.029965899871724367;0.07674526186514247
"(11964123.0;6390946.0)";1993-2002;11964123.0;6390946.0;10;0.1296484967235151;0.13397946510336384;0.012589504986270853;0.029456056090742505
"(11964123.0;6390946.0)";2003-2012;11964123.0;6390946.0;10;0.09494084294260037;0.12468003529924575;0.0141563993666143;0.10024272030175371
"(11964123.0;6390946.0)";2013-2022;11964123.0;6390946.0;8;0.20042593878344317;0.2423369538688211;0.04537721111235274;0.16597098666185162
"(11974371.0;6357540.0)";1993-2002;11974371.0;6357540.0;10;0.11677975530818421;0.12219741736972933;0.011269415928084236;0.02798004753854249
"(11974371.0;6357540.0)";2003-2012;11974371.0;6357540.0;10;0.08453725091394464;0.11184458316973955;0.012853122545314117;0.09035596118940835
"(11974371.0;6357540.0)";2013-2022;11974371.0;6357540.0;8;0.09845673745221212;0.11428899146515517;0.019071992812055814;0.08045680818808482
"(11987683.0;6346456.0)";1963-1972;11987683.0;6346456.0;3;0.017710983169946112;0.02396196101855422;0.012027691367317229;0.023488589137141715
"(11987683.0;6346456.0)";1973-1982;11987683.0;6346456.0;10;0.0128831816316835;0.05578601049286263;0.016272391210517746;0.05578599325598842
"(11987683.0;6346456.0)";1983-1992;11987683.0;6346456.0;5;0.020436842519767344;0.02228690253142893;0.002453929370739122;0.00490673997553511
"(11989484.0;6349255.0)";1963-1972;11989484.0;6349255.0;8;0.253719074176581;0.3331654509054777;0.13278266324449567;0.30058649943365
"(11989484.0;6349255.0)";1973-1982;11989484.0;6349255.0;10;0.12026483675542621;0.4356102272279489;0.14160842966689877;0.43561045433782486
"(11989484.0;6349255.0)";1983-1992;11989484.0;6349255.0;10;0.23741451380942252;0.2748122630325297;0.053279972108175346;0.13288565613213346
"(11989484.0;6349255.0)";1993-2002;11989484.0;6349255.0;10;0.24178068798928268;0.25440757246888135;0.024496101527068864;0.05942949818203016
"(11989484.0;6349255.0)";2003-2012;11989484.0;6349255.0;10;0.17287742829437663;0.2324219154468223;0.027137969815423175;0.18874576097949042
"(11989484.0;6349255.0)";2013-2022;11989484.0;6349255.0;8;0.2038532376126796;0.2402669904134996;0.0403263922614209;0.16944047308562202
"(11989749.0;6349262.0)";1973-1982;11989749.0;6349262.0;8;0.05265769945723925;0.1063353440053506;0.03539581449883071;0.09539273021660157
"(11989749.0;6349262.0)";1983-1992;11989749.0;6349262.0;10;0.1052094379441367;0.11127171403935016;0.021717109817437893;0.0556537122686907
"(11989749.0;6349262.0)";1993-2002;11989749.0;6349262.0;10;0.09392710964407847;0.09721666418558342;0.00913693897364783;0.021462193170253368
"(11989749.0;6349262.0)";2003-2012;11989749.0;6349262.0;10;0.06875843636774953;0.09019637767596192;0.010239414736227729;0.07252514954841008
"(11989749.0;6349262.0)";2013-2022;11989749.0;6349262.0;8;0.08218891180291746;0.09525923872220145;0.01537474214557037;0.06509665838166095
"(11989749.0;6349271.0)";1973-1982;11989749.0;6349271.0;8;0.0696126752561777;0.13578556025855068;0.04620337396323465;0.12183368990598563
"(11989749.0;6349271.0)";1983-1992;11989749.0;6349271.0;10;0.13324668886718088;0.14029600992783697;0.027144883431343393;0.06973902930989886
"(11989924.0;6349400.0)";1973-1982;11989924.0;6349400.0;8;0.002921428566843785;0.005663607472355349;0.001934841250332717;0.005081363285545381
"(11989924.0;6349400.0)";1983-1992;11989924.0;6349400.0;10;0.005548317234530869;0.00583641623429105;0.0011271182103667387;0.002897320184474187
"(11989938.0;6349395.0)";1973-1982;11989938.0;6349395.0;8;0.0028015053694121082;0.005626566229045561;0.001879181463544009;0.005046981269661138
"(11989938.0;6349395.0)";1983-1992;11989938.0;6349395.0;10;0.005557433325092072;0.005872068962961057;0.001143765527294588;0.002932830547383012
"(11989938.0;6349395.0)";1993-2002;11989938.0;6349395.0;10;0.004945655678895773;0.005126563863459496;0.0004819217280976246;0.0011362386998073797
"(11989938.0;6349395.0)";2003-2012;11989938.0;6349395.0;10;0.0036194089418781572;0.0047423275858465485;0.0005382374299488682;0.003813490280101466
"(11989938.0;6349395.0)";2013-2022;11989938.0;6349395.0;8;0.004324649185666488;0.0050149984017513;0.0008085842610670033;0.00341920091053305
"(12000532.0;6973044.0)";1973-1982;12000532.0;6973044.0;5;0.10445687688166513;0.14981555281552195;0.06490994098158734;0.1483811246544746
"(12000532.0;6973044.0)";1983-1992;12000532.0;6973044.0;10;0.0994581066263477;0.11598250454448532;0.02428275946991764;0.08484167101346486
"(12000532.0;6973044.0)";1993-2002;12000532.0;6973044.0;10;0.09464621321517408;0.10155619938950548;0.012430531251681616;0.02546405113465395
"(12000532.0;6973044.0)";2003-2012;12000532.0;6973044.0;10;0.09563101771199548;0.11216335770576627;0.016369522939800103;0.04885011982859599
"(12000532.0;6973044.0)";2013-2022;12000532.0;6973044.0;8;0.08688055397365951;0.12831542598296092;0.058070066979440574;0.09796068230830234
"(12004978.0;6235418.0)";1973-1982;12004978.0;6235418.0;1;0.1798290512158616;0.1798290512158616;;
"(12004978.0;6235418.0)";1983-1992;12004978.0;6235418.0;10;0.183734160499952;0.19685195860421434;0.03989443888603263;0.10177926566796246
"(12004978.0;6235418.0)";1993-2002;12004978.0;6235418.0;10;0.1700280550002342;0.17880820896437077;0.017534571085988108;0.04173008719291239
"(12004978.0;6235418.0)";2003-2012;12004978.0;6235418.0;10;0.12136613947080806;0.1637316667466131;0.019161940986718504;0.13305402325415527
"(12004978.0;6235418.0)";2013-2022;12004978.0;6235418.0;8;0.14339932691064594;0.16927099860564648;0.02846148714318622;0.11965577604165618
"(12053863.0;6351777.0)";1963-1972;12053863.0;6351777.0;3;0.1327401579529315;0.17914892412644529;0.08983376452187421;0.1754290945668583
"(12053863.0;6351777.0)";1973-1982;12053863.0;6351777.0;10;0.09255231579773332;0.40493140775795033;0.1169834411971297;0.4049310930865272
"(12053863.0;6351777.0)";1983-1992;12053863.0;6351777.0;10;0.14718801672851098;0.16041354915035327;0.03324908737458624;0.08537788117640498
"(12053863.0;6351777.0)";1993-2002;12053863.0;6351777.0;10;0.13502805874240836;0.142616824229506;0.014255572786825363;0.03375348931718854
"(12053863.0;6351777.0)";2003-2012;12053863.0;6351777.0;10;0.09550535660670813;0.13017577657382498;0.015359689913287358;0.10609548824632488
"(12053863.0;6351777.0)";2013-2022;12053863.0;6351777.0;8;0.1135765791940576;0.1352263446040168;0.02282391242783119;0.09566438171015476
"(12055884.0;6522604.0)";2013-2022;12055884.0;6522604.0;7;0.18282340844825232;0.20415484382006815;0.04069481528679115;0.13950055330587935
"(12071328.0;6951012.0)";1973-1982;12071328.0;6951012.0;5;0.1171016423002457;0.16922780718957603;0.07210651265186159;0.1677326688868153
"(12071328.0;6951012.0)";1983-1992;12071328.0;6951012.0;10;0.11214852360468612;0.13241569195325908;0.027677210168528067;0.09502611234287367
"(12071328.0;6951012.0)";1993-2002;12071328.0;6951012.0;10;0.10616022975830267;0.11434579891770283;0.014056195673484642;0.02811018228607696
"(12071328.0;6951012.0)";2003-2012;12071328.0;6951012.0;10;0.10751607755059216;0.1264581773298866;0.0186133562306895;0.054915456639463525
"(12071328.0;6951012.0)";2013-2022;12071328.0;6951012.0;8;0.09743856844166557;0.144242777092232;0.06570266628848966;0.11066773128898849
"(12072028.0;6277817.0)";1983-1992;12072028.0;6277817.0;2;0.13962163997352278;0.1404181580494498;0.019919992515692167;0.019919992515692167
"(12072028.0;6277817.0)";1993-2002;12072028.0;6277817.0;10;0.12138203540139314;0.1282972418086291;0.013122470703476035;0.03011241194149336
"(12072028.0;6277817.0)";2003-2012;12072028.0;6277817.0;10;0.08483257082060704;0.1181390553732823;0.01413425082515941;0.09666759412074659
"(12072028.0;6277817.0)";2013-2022;12072028.0;6277817.0;8;0.10210953955460833;0.12267136303418441;0.020921530956285184;0.08795282722127115
"(12081278.0;6263132.0)";1973-1982;12081278.0;6263132.0;1;0.11202083410805629;0.11202083410805629;;
"(12081278.0;6263132.0)";1983-1992;12081278.0;6263132.0;8;0.1151082066697114;0.1284558042767294;0.030336807804066203;0.06832308424598038
"(12100876.0;7347873.0)";2003-2012;12100876.0;7347873.0;5;1.8896131295102188e-13;7.986074466606369e-13;2.579136364162035e-13;8.93692954713245e-13
"(12100876.0;7347873.0)";2013-2022;12100876.0;7347873.0;8;0.09343811437800997;0.16988854648943766;0.05857683205199174;0.1827465971072887
"(12101253.0;7347828.0)";2013-2022;12101253.0;7347828.0;2;0.07478045830866609;0.07480909616183933;0.005473725388038838;0.005473725388038838
"(12101305.0;7347768.0)";2003-2012;12101305.0;7347768.0;5;6.982059069858424e-13;2.9569489238681237e-12;9.537198853822698e-13;3.3015076475706194e-12
"(12101305.0;7347768.0)";2013-2022;12101305.0;7347768.0;6;0.3381892965034105;0.6265280121729148;0.21087017756988088;0.6332195944867769
"(12101883.0;6327915.0)";1963-1972;12101883.0;6327915.0;3;0.1330388381927576;0.17975971789905063;0.09018228392705187;0.17611301563730877
"(12101883.0;6327915.0)";1973-1982;12101883.0;6327915.0;10;0.0886023466460539;0.38573991191232093;0.11178216392924205;0.38573962336215323
"(12101883.0;6327915.0)";1983-1992;12101883.0;6327915.0;10;0.14455820283689055;0.1593734926296436;0.033535540345003806;0.0859133754642822
"(12101883.0;6327915.0)";1993-2002;12101883.0;6327915.0;10;0.13435670640379166;0.14193502651389012;0.014404194484221405;0.03335257756431315
"(12101883.0;6327915.0)";2003-2012;12101883.0;6327915.0;10;0.09425276311410725;0.13045274038739912;0.015541490394295424;0.10661843436208202
"(12101883.0;6327915.0)";2013-2022;12101883.0;6327915.0;8;0.11304026694814402;0.13540381280648991;0.023027761695364263;0.09676655182530647
"(12118069.0;6274060.0)";1963-1972;12118069.0;6274060.0;3;0.0908421367253364;0.1225400517540275;0.061433857581361925;0.11996957844143886
"(12118069.0;6274060.0)";1973-1982;12118069.0;6274060.0;10;0.059091996451672665;0.2555170798805872;0.07414391562848344;0.25551661619497806
"(12118069.0;6274060.0)";1983-1992;12118069.0;6274060.0;10;0.1177073442797589;0.1397999470243973;0.03094596127654759;0.07714171139710048
"(12118069.0;6274060.0)";1993-2002;12118069.0;6274060.0;10;0.11952447665230995;0.1272926952816851;0.01429498903183502;0.0296856907486581
"(12118069.0;6274060.0)";2003-2012;12118069.0;6274060.0;10;0.0800831462071068;0.11882191515418405;0.014945435942343186;0.09838256402463177
"(12118069.0;6274060.0)";2013-2022;12118069.0;6274060.0;8;0.10083368497784037;0.1252146657385388;0.02197476182209376;0.09245451413123633
"(12118255.0;6273891.0)";1973-1982;12118255.0;6273891.0;9;0.015072150365224786;0.046826560982126585;0.020983697657277436;0.047516035842415455
"(12118255.0;6273891.0)";1983-1992;12118255.0;6273891.0;10;0.07366342840629404;0.11172282719219885;0.03744925357448238;0.11370371489967894
"(12118255.0;6273891.0)";1993-2002;12118255.0;6273891.0;10;0.10417394580792512;0.12451820055716263;0.03173266791943293;0.11185631084648011
"(12118255.0;6273891.0)";2003-2012;12118255.0;6273891.0;10;0.045477919616980986;0.08003452745352113;0.017533814613398993;0.06986887933327711
"(12118255.0;6273891.0)";2013-2022;12118255.0;6273891.0;8;0.06502526363732118;0.08891093236464881;0.017157602380439844;0.06830796118186704
"(12119286.0;6274958.0)";2003-2012;12119286.0;6274958.0;7;0.10788828943631597;0.1139651831165062;0.006313667770225315;0.009804634084550875
"(12119286.0;6274958.0)";2013-2022;12119286.0;6274958.0;8;0.14645751445091956;0.1713114660116166;0.028609944751417926;0.1203043194254423
"(12119286.0;6275002.0)";2003-2012;12119286.0;6275002.0;7;0.0013266501041578657;0.0014011590725570614;7.761081088216027e-05;0.00012071642712946503
"(12119286.0;6275002.0)";2013-2022;12119286.0;6275002.0;8;0.0017987639405377394;0.002105102990645379;0.0003512194497711273;0.0014750369816035815
"(12119424.0;6274971.0)";2003-2012;12119424.0;6274971.0;7;0.00234902834108222;0.0024809573839292;0.00013742130933033553;0.00021374611713559512
"(12119424.0;6274971.0)";2013-2022;12119424.0;6274971.0;8;0.0031849750450379864;0.0037273932067127613;0.000621885483494059;0.002611769043752986
"(12119427.0;6275055.0)";2003-2012;12119427.0;6275055.0;7;0.006324100613621521;0.006350792900357851;0.00013379706865311534;0.0003007701402059814
"(12119427.0;6275055.0)";2013-2022;12119427.0;6275055.0;8;0.0066232060593766;0.006755809420262191;0.0004558604652667036;0.0018678252945219854
"(12119429.0;6274974.0)";1993-2002;12119429.0;6274974.0;8;0.5759130188922318;0.6949217780700414;0.10465840764905114;0.364563488062657
"(12119429.0;6274974.0)";2003-2012;12119429.0;6274974.0;10;0.08194670288411626;0.3294825899999296;0.06315720973040874;0.32403305066721294
"(12119429.0;6274974.0)";2013-2022;12119429.0;6274974.0;8;0.006044027425327178;0.006165035037456101;0.0004159968947808541;0.0017044898202779588
"(12119452.0;6275010.0)";2003-2012;12119452.0;6275010.0;7;0.31667960911979137;0.31801940384352445;0.0067106838689958564;0.015083876428555439
